label,repo,file_path,line,algorithm,severity,confidence,is_test_code,context,code_snippet,repo_url,notes
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyFactorySpi.java,402,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,public static class Ed448,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyFactorySpi.java,405,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,public Ed448(),https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyFactorySpi.java,407,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"super(""Ed448"", false, Ed448_type);",https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyFactorySpi.java,411,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,public static class Ed25519,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyFactorySpi.java,414,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,public Ed25519(),https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyFactorySpi.java,416,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"super(""Ed25519"", false, Ed25519_type);",https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,31,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,private static final int EdDSA = -1;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,34,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,private static final int Ed25519 = 1;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,35,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,private static final int Ed448 = 2;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,36,X25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,private static final int X25519 = 3;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,37,X25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,private static final int X448 = 4;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,105,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case Ed25519:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,106,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case Ed448:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,108,X25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case X25519:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,109,X25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case X448:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,125,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case EdDSA:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,126,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case Ed25519:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,127,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,return Ed25519;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,129,X25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case X25519:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,130,X25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,return X25519;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,139,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case EdDSA:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,140,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case Ed448:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,141,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,return Ed448;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,143,X25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case X448:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,144,X25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,return X448;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,163,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case Ed25519:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,169,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case Ed448:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,175,X25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case X25519:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,181,X25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case X448:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,198,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case Ed25519:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,199,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case Ed448:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,200,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,return EdDSA;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,201,X25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case X25519:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,202,X25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case X448:,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,212,X25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,if (name.equalsIgnoreCase(XDHParameterSpec.X25519) || name.equals(EdECObjectIdentifiers.id_X25519.ge,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,214,X25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,return X25519;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,216,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,else if (name.equalsIgnoreCase(EdDSAParameterSpec.Ed25519) || name.equals(EdECObjectIdentifiers.id_E,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,218,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,return Ed25519;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,220,X25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,else if (name.equalsIgnoreCase(XDHParameterSpec.X448) || name.equals(EdECObjectIdentifiers.id_X448.g,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,222,X25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,return X448;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,224,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,else if (name.equalsIgnoreCase(EdDSAParameterSpec.Ed448) || name.equals(EdECObjectIdentifiers.id_Ed4,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,226,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,return Ed448;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,260,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,public static final class EdDSA,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,263,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,public EdDSA(),https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,265,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,super(EdDSA);,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,269,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,public static final class Ed448,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,272,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,public Ed448(),https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,274,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,super(Ed448);,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,278,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,public static final class Ed25519,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,281,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,public Ed25519(),https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,283,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,super(Ed25519);,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,296,X25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,public static final class X448,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,299,X25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,public X448(),https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,301,X25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,super(X448);,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,305,X25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,public static final class X25519,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,308,X25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,public X25519(),https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,310,X25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,super(X25519);,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/SignatureSpi.java,21,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,import org.bouncycastle.crypto.params.Ed25519PrivateKeyParameters;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/SignatureSpi.java,22,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,import org.bouncycastle.crypto.params.Ed25519PublicKeyParameters;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/SignatureSpi.java,49,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,if (pub instanceof Ed25519PublicKeyParameters),https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/SignatureSpi.java,51,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"signer = getSigner(""Ed25519"");",https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/SignatureSpi.java,55,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"signer = getSigner(""Ed448"");",https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/SignatureSpi.java,70,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,if (priv instanceof Ed25519PrivateKeyParameters),https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/SignatureSpi.java,72,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"signer = getSigner(""Ed25519"");",https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/SignatureSpi.java,76,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"signer = getSigner(""Ed448"");",https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/SignatureSpi.java,86,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,static Ed25519PrivateKeyParameters getEd25519PrivateKey(byte[] keyData),https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/SignatureSpi.java,89,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,if (Ed25519PrivateKeyParameters.KEY_SIZE != keyData.length),https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/SignatureSpi.java,91,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"throw new InvalidKeyException(""cannot use EdEC private key (Ed25519) with bytes of incorrect length""",https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/SignatureSpi.java,94,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"return new Ed25519PrivateKeyParameters(keyData, 0);",https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/SignatureSpi.java,97,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,static Ed25519PublicKeyParameters getEd25519PublicKey(EdECPoint point),https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/SignatureSpi.java,100,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"byte[] keyData = getPublicKeyData(Ed25519PublicKeyParameters.KEY_SIZE, point);",https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/SignatureSpi.java,102,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"return new Ed25519PublicKeyParameters(keyData, 0);",https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/SignatureSpi.java,110,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"throw new InvalidKeyException(""cannot use EdEC private key (Ed448) with bytes of incorrect length"");",https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/SignatureSpi.java,144,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"if (""Ed25519"".equalsIgnoreCase(algorithm))",https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/SignatureSpi.java,146,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,return getEd25519PrivateKey(bytes.get());,https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/SignatureSpi.java,149,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"if (""Ed448"".equalsIgnoreCase(algorithm))",https://github.com/AnimeshShaw/bc-java,
?,bc-java,prov/src/main/jdk1.15/org/bouncycastle/jcajce/provider/asymmetric/edec/SignatureSpi.java,154,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"if (""EdDSA"".equalsIgnoreCase(algorithm))",https://github.com/AnimeshShaw/bc-java,
